BHK,Rent,Size,Super Area,Carpet Area,Built Area,Mumbai,Chennai,Bangalore,Hyderabad,Delhi,Kolkata,Semi-Furnished,Unfurnished,Furnished,Bachelors/Family,Bachelors,Family,Bathroom
2,9.159047077588632,6.802394763324311,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2
3,9.903487552536127,7.3777589082278725,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,3
1,9.903487552536127,6.1092475827643655,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1
1,8.987196820661973,5.703782474656201,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1
3,8.987196820661973,6.699500340161678,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2
3,11.918390573078392,6.956545443151569,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,3
2,9.472704636443673,6.551080335043404,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2
2,9.615805480084347,6.802394763324311,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2
2,9.680344001221918,6.907755278982137,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2
1,9.259130536145614,6.214608098422191,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
1,8.922658299524402,6.214608098422191,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
3,12.388394202324129,7.213768308118642,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,4
2,9.305650551780507,6.856461984594587,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,2
1,10.404262840448617,6.309918278226516,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1
2,9.104979856318357,6.1092475827643655,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2,9.433483923290392,5.703782474656201,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2
2,9.047821442478408,6.956545443151569,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,2
3,10.714417768752456,7.3777589082278725,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,3
1,9.047821442478408,6.1092475827643655,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2
3,10.596634733096073,7.495541943884256,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,3
3,10.308952660644293,7.495541943884256,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,3
3,9.798127036878302,7.3777589082278725,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,3
3,10.373491181781864,7.489412083508719,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,3
1,9.433483923290392,5.521460917862246,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
1,10.085809109330082,6.396929655216146,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
3,9.998797732340453,7.047517221357296,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,2
1,8.517193191416238,6.1092475827643655,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
1,9.546812608597396,6.551080335043404,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
2,8.699514748210191,7.090076835776092,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2
2,9.047821442478408,7.003065458786462,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,2
1,9.305650551780507,6.1092475827643655,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
2,9.392661928770137,6.956545443151569,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,3
3,9.903487552536127,7.600902459542082,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,3
2,9.392661928770137,6.745236349484363,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
3,9.615805480084347,7.3777589082278725,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2
2,9.680344001221918,7.24422751560335,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,3
2,9.852194258148577,7.107425474110705,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,2
3,10.202443337211285,7.24422751560335,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,3
1,9.210340371976184,6.214608098422191,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
3,9.615805480084347,7.090076835776092,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,2
1,8.987196820661973,6.396929655216146,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
1,9.546812608597396,4.605170185988092,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
2,10.308952660644293,7.003065458786462,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2
2,9.305650551780507,6.984716320118266,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2
2,8.85366542803745,6.476972362889683,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1
1,9.210340371976184,6.396929655216146,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
3,9.903487552536127,6.602587892189336,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,3
2,9.998797732340453,6.932447891572509,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2
2,9.903487552536127,7.057897937411856,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2
2,9.472704636443673,6.907755278982137,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2
3,9.798127036878302,7.170119543449628,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2
2,10.239959789157341,7.7406644019172415,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,2
2,8.517193191416238,6.396929655216146,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
4,11.002099841204238,8.003028666384733,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3
2,9.546812608597396,6.551080335043404,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,2
2,10.819778284410283,6.476972362889683,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,3
1,8.922658299524402,6.214608098422191,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
1,8.517193191416238,5.703782474656201,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
2,9.210340371976184,7.090076835776092,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2
3,10.308952660644293,7.170119543449628,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,3
2,9.615805480084347,7.003065458786462,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,2
2,10.915088464214607,6.579251212010101,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,2
2,9.392661928770137,6.802394763324311,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
2,9.047821442478408,6.551080335043404,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,2
3,9.615805480084347,7.2456550675945355,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,3
3,9.95227771670556,7.27931883541462,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2
2,8.699514748210191,5.991464547107982,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1
3,11.156250521031495,7.003065458786462,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,2
2,9.51044496442652,6.802394763324311,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2
2,8.612503371220562,5.634789603169249,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
2,9.615805480084347,6.856461984594587,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
2,9.047821442478408,7.1308988302963465,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,2
2,9.711115659888671,6.309918278226516,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,2
4,10.915088464214607,7.783224016336037,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,4
2,9.392661928770137,6.684611727667927,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2
2,9.852194258148577,6.802394763324311,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2
1,9.798127036878302,6.1092475827643655,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1
2,9.546812608597396,6.802394763324311,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,2
1,9.159047077588632,6.802394763324311,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
2,9.546812608597396,6.684611727667927,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2
3,9.392661928770137,6.856461984594587,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,2
3,11.082142548877775,6.956545443151569,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,3
2,9.210340371976184,6.684611727667927,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2
2,9.615805480084347,7.090076835776092,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2
2,9.305650551780507,7.003065458786462,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2
2,9.680344001221918,6.684611727667927,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
3,11.918390573078392,7.1308988302963465,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,3
1,10.165851817003619,6.476972362889683,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
3,9.903487552536127,7.3777589082278725,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,3
1,8.699514748210191,6.396929655216146,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1
1,9.104979856318357,5.703782474656201,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
2,9.615805480084347,6.684611727667927,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,2
1,8.987196820661973,6.1092475827643655,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
2,9.798127036878302,6.620073206530356,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,2
3,9.903487552536127,6.650279048587422,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,2
2,9.852194258148577,7.1308988302963465,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2
1,8.517193191416238,3.2188758248682006,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1
2,8.922658299524402,6.1092475827643655,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
3,10.714417768752456,7.313220387090301,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2
1,10.905955980651335,6.244166900663736,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1
2,11.156250521031495,6.907755278982137,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,2
1,8.779557455883728,5.0106352940962555,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
1,8.922658299524402,6.131226489483141,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
1,9.047821442478408,6.551080335043404,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
2,8.699514748210191,7.1308988302963465,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2
2,9.210340371976184,6.802394763324311,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2
3,10.308952660644293,7.545918151209323,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,4
2,11.225243392518447,6.620073206530356,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,2
2,12.254862809699606,6.907755278982137,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,2
3,10.46310334047155,6.907755278982137,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,3
2,11.407564949312402,6.684611727667927,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,2
3,10.596634733096073,7.549609165154532,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,3
2,9.159047077588632,6.1092475827643655,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
1,8.699514748210191,5.703782474656201,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
3,12.043553716032399,7.047517221357296,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,3
2,10.950806546816688,6.684611727667927,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2
2,10.46310334047155,6.309918278226516,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,2
3,10.308952660644293,7.1308988302963465,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,3
2,8.987196820661973,6.802394763324311,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
3,10.085809109330082,7.1308988302963465,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,2
2,10.714417768752456,6.551080335043404,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,2
2,9.546812608597396,7.170119543449628,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2
3,10.203592144986466,7.090076835776092,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2
2,9.392661928770137,4.605170185988092,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2
1,11.002099841204238,6.214608098422191,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1
2,9.798127036878302,6.970730078143525,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,2
3,9.392661928770137,6.835184586147301,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2
3,11.225243392518447,7.090076835776092,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,3
2,9.323669057283185,6.551080335043404,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2
2,9.472704636443673,6.829793737512425,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,2
2,10.46310334047155,6.421622267806518,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,2
3,10.714417768752456,6.745236349484363,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,3
2,8.987196820661973,6.684611727667927,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
3,10.46310334047155,7.1853870155804165,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,2
2,9.546812608597396,6.684611727667927,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,2
2,9.433483923290392,6.907755278982137,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2
2,8.987196820661973,5.0106352940962555,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2
3,10.165851817003619,7.27931883541462,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2
1,9.392661928770137,6.551080335043404,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
2,9.740968623038354,6.907755278982137,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2
1,8.922658299524402,6.214608098422191,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
3,10.87804719253426,6.907755278982137,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,2
2,9.392661928770137,7.090076835776092,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2
2,11.082142548877775,6.620073206530356,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,2
3,9.305650551780507,6.684611727667927,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2
3,10.46310334047155,7.170119543449628,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,3
2,9.392661928770137,6.907755278982137,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2
1,10.126631103850338,6.214608098422191,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2
2,9.305650551780507,6.620073206530356,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
2,9.903487552536127,6.551080335043404,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,2
2,9.95227771670556,7.003065458786462,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,2
2,9.392661928770137,6.802394763324311,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2
2,9.047821442478408,4.0943445622221,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2
3,9.615805480084347,7.215239978730097,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3
2,10.165851817003619,7.170119543449628,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,2
2,8.779557455883728,6.551080335043404,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1
3,9.798127036878302,7.24422751560335,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,3
4,12.429216196844383,7.659171367666058,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,5
1,8.699514748210191,6.551080335043404,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
2,9.472704636443673,6.907755278982137,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2
2,8.779557455883728,5.298317366548036,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,2
1,9.047821442478408,5.857933154483459,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
2,8.987196820661973,7.003065458786462,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2
2,8.987196820661973,6.927557906278317,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2
3,10.373491181781864,7.003065458786462,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2
2,9.472704636443673,6.856461984594587,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,2
3,11.350406535472453,7.45298232946546,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2
1,9.852194258148577,6.300785794663244,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
2,9.392661928770137,6.907755278982137,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2
1,8.85366542803745,6.214608098422191,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1
3,10.596634733096073,7.495541943884256,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2
1,9.903487552536127,4.31748811353631,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1
1,8.824677891164198,6.214608098422191,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
3,10.203592144986466,7.700747794511798,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3
3,11.512925464970229,7.461640392208575,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4
2,9.210340371976184,6.551080335043404,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
2,9.305650551780507,4.382026634673881,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2
2,9.392661928770137,7.047517221357296,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,2
3,10.46310334047155,7.408530566894626,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,3
1,8.779557455883728,5.521460917862246,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
2,9.259130536145614,6.856461984594587,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2
4,10.203592144986466,7.832014180505469,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,5
3,11.512925464970229,7.090076835776092,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,3
2,9.210340371976184,6.802394763324311,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2
2,9.305650551780507,7.600902459542082,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1
1,8.517193191416238,6.214608098422191,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
4,11.512925464970229,7.824046010856292,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,4
1,8.699514748210191,6.214608098422191,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2
3,11.002099841204238,7.495541943884256,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,3
2,10.126631103850338,6.956545443151569,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2
1,9.680344001221918,6.1092475827643655,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1
2,9.392661928770137,7.090076835776092,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2
1,9.546812608597396,6.0867747269123065,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
3,9.798127036878302,6.684611727667927,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
1,9.539644119118783,6.396929655216146,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
5,12.611537753638338,8.306472160100585,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,4
3,11.695247021764184,7.926602599181384,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,3
1,8.517193191416238,5.7745515455444085,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1
3,10.126631103850338,4.941642422609304,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,2
3,10.308952660644293,7.600902459542082,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,2
1,8.85366542803745,5.991464547107982,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1
3,9.210340371976184,4.31748811353631,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
4,11.84939770159144,7.4073177104694174,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,5
4,9.546812608597396,6.907755278982137,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2
2,9.392661928770137,6.802394763324311,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2
2,9.392661928770137,7.090076835776092,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,2
1,9.104979856318357,6.476972362889683,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
2,10.46310334047155,6.684611727667927,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,2
3,10.714417768752456,7.313220387090301,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,2
3,10.51867319162636,7.438383530044307,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,3
2,10.126631103850338,6.956545443151569,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2
1,8.517193191416238,6.551080335043404,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1
2,9.210340371976184,7.003065458786462,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2
2,10.239959789157341,7.090076835776092,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2
3,9.615805480084347,6.721425700790643,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2
4,11.84939770159144,8.039157390473237,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,4
2,10.839580911706463,6.813444599510896,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,2
1,9.210340371976184,6.214608098422191,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
3,10.085809109330082,7.288927694521257,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,3
2,9.798127036878302,6.907755278982137,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,2
4,12.765688433465597,7.965545573129992,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,5
3,9.472704636443673,7.346010209913293,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,3
2,9.903487552536127,7.003065458786462,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2
1,8.411832675758411,5.991464547107982,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
1,8.85366542803745,6.802394763324311,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
2,9.680344001221918,7.3777589082278725,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,3
2,9.047821442478408,6.579251212010101,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,2
3,11.082142548877775,7.003065458786462,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,3
2,9.210340371976184,7.090076835776092,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
3,9.903487552536127,7.409136443920128,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3
2,9.680344001221918,7.003065458786462,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2
1,9.210340371976184,6.1092475827643655,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
1,9.305650551780507,6.620073206530356,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
2,10.126631103850338,7.173958319756794,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2
2,10.915088464214607,6.620073206530356,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2
2,9.305650551780507,6.1092475827643655,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1
2,8.987196820661973,6.620073206530356,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2
3,10.714417768752456,7.696212639346407,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,3
2,9.104979856318357,6.646390514847729,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2
1,9.210340371976184,6.075346031088684,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1
2,11.77528972943772,6.5722825426940075,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,2
1,8.779557455883728,5.991464547107982,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
2,9.615805480084347,7.937374696163295,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,2
2,9.51044496442652,6.856461984594587,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2
2,9.392661928770137,6.309918278226516,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,2
2,9.680344001221918,6.835184586147301,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2
1,8.612503371220562,3.6888794541139363,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
4,12.429216196844383,7.911690520708339,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,5
2,9.472704636443673,6.659293919683638,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2
3,11.082142548877775,7.275172319452771,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,3
1,9.711115659888671,6.152732694704104,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,2
3,9.392661928770137,7.170119543449628,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,3
1,9.903487552536127,6.551080335043404,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
3,10.126631103850338,7.272398392570047,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,3
2,9.893437216682626,6.975413927455952,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,2
3,11.982929094215963,7.90100705199242,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2
2,8.987196820661973,6.802394763324311,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2
2,9.159047077588632,7.090076835776092,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
2,8.85366542803745,6.856461984594587,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2
2,10.46310334047155,7.1308988302963465,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,2
2,10.275051108968611,4.605170185988092,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,2
3,11.84939770159144,7.27931883541462,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,3
3,12.154779351142624,7.322510433997394,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,4
3,9.798127036878302,7.003065458786462,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,3
2,8.699514748210191,6.620073206530356,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2
1,9.104979856318357,6.309918278226516,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
3,10.51867319162636,7.408530566894626,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3
1,8.987196820661973,5.991464547107982,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
1,8.699514748210191,7.090076835776092,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1
2,8.517193191416238,6.214608098422191,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
1,8.517193191416238,6.309918278226516,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1
1,8.517193191416238,6.214608098422191,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1
2,10.799575577092764,6.745236349484363,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,2
3,10.46310334047155,7.600902459542082,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3
2,9.615805480084347,6.690842277418564,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2
2,10.691944912900398,6.582025138892826,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,2
2,9.210340371976184,6.507277712385012,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2
